2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (20, 91)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 94)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 95)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 96)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 97)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 98)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 99)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 100)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 101)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 102)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 103)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 104)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 105)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 106)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 107)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 108)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 109)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 110)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 111)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 112)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 113)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 114)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 115)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 116)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 117)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 118)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 119)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 120)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 121)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 122)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 123)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 124)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 125)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 126)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 127)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 128)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 129)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 130)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 131)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 132)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 133)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 134)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 135)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 136)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 137)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 138)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 139)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 140)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 141)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 142)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 143)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 144)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 145)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 146)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 147)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 148)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 149)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 150)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 151)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 152)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 153)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 154)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 155)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 156)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 157)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 158)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 159)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 160)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 161)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 162)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 163)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 164)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 165)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 166)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 167)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 168)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 169)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 170)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 171)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 172)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 173)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 174)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 175)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 176)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 177)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 178)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 179)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 180)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 181)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 182)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 183)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 184)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 185)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 186)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 187)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 188)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 189)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 190)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 191)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 192)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 193)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 194)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 195)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 196)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 197)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (21, 198)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado SUBE en (21, 199)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, -1)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 0)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 1)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 2)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 3)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 4)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 5)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 6)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 7)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 8)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 9)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 10)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 11)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 12)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 13)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 14)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 15)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 16)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 17)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 18)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 19)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 20)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 23)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 24)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 25)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (22, 26)
